Symbol,Date,VOL,Open,High,Low,Close,Volume
NQ=F,2026-09-17 17:00:00,,29723.75,29728.5,29713.5,29717,0
NQ=F,2026-09-17 17:01:00,,29717.5,29718.75,29711.5,29718.5,171
NQ=F,2026-09-17 17:02:00,,29716.5,29716.75,29708.5,29708.5,145
NQ=F,2026-09-17 17:03:00,,29709,29709.75,29706.75,29708.75,62
NQ=F,2026-09-17 17:04:00,,29709,29710,29707,29707,27
NQ=F,2026-09-17 17:05:00,,29707.75,29711.5,29704.25,29709.25,157
NQ=F,2026-09-17 17:06:00,,29710,29710,29706.25,29708.25,35
NQ=F,2026-09-17 17:07:00,,29706.5,29706.5,29701.5,29703.5,110
NQ=F,2026-09-17 17:08:00,,29704,29704.5,29696.25,29698.5,224
NQ=F,2026-09-17 17:09:00,,29698.5,29700,29696.5,29699.25,58
NQ=F,2026-09-17 17:10:00,,29700.25,29702,29699,29699.25,115
NQ=F,2026-09-17 17:11:00,,29699.75,29701.75,29699.25,29701.5,85
NQ=F,2026-09-17 17:12:00,,29700.5,29705,29699.25,29702.75,56
NQ=F,2026-09-17 17:13:00,,29702.75,29703.75,29700.75,29703.25,46
NQ=F,2026-09-17 17:14:00,,29703.5,29706.75,29703.5,29704.25,57
NQ=F,2026-09-17 17:15:00,,29704.25,29705.25,29701.25,29701.25,25
NQ=F,2026-09-17 17:16:00,,29701.25,29702.5,29695.25,29697,91
NQ=F,2026-09-17 17:17:00,,29697.75,29698.75,29690,29694,142
NQ=F,2026-09-17 17:18:00,,29694.75,29700,29694.75,29699,71
NQ=F,2026-09-17 17:19:00,,29700,29700,29697.75,29699,40
NQ=F,2026-09-17 17:20:00,,29699.75,29702.25,29690.75,29694.5,143
NQ=F,2026-09-17 17:21:00,,29695.5,29696.25,29692.75,29695,38
NQ=F,2026-09-17 17:22:00,,29695.25,29695.25,29692,29692.5,43
NQ=F,2026-09-17 17:23:00,,29693,29693.75,29689.5,29691.25,86
NQ=F,2026-09-17 17:24:00,,29691.25,29694,29691.25,29694,21
NQ=F,2026-09-17 17:25:00,,29694,29696.75,29691.5,29691.75,70
NQ=F,2026-09-17 17:26:00,,29692.5,29694,29688.25,29690,76
NQ=F,2026-09-17 17:27:00,,29689.25,29690.75,29688.25,29689.25,58
NQ=F,2026-09-17 17:28:00,,29690.25,29691,29686.5,29686.75,113
NQ=F,2026-09-17 17:29:00,,29686.5,29686.5,29680.75,29683.25,178
NQ=F,2026-09-17 17:30:00,,29682.75,29683.75,29679.5,29681.75,66
NQ=F,2026-09-17 17:31:00,,29681.25,29684,29680.25,29683.5,130
NQ=F,2026-09-17 17:32:00,,29683.25,29684,29679.75,29679.75,57
NQ=F,2026-09-17 17:33:00,,29680,29680,29674.5,29675,124
NQ=F,2026-09-17 17:34:00,,29675.5,29678.5,29675.5,29678.5,58
NQ=F,2026-09-17 17:35:00,,29677.75,29678,29676.5,29676.5,24
NQ=F,2026-09-17 17:36:00,,29677.25,29687.25,29677.25,29682.5,214
NQ=F,2026-09-17 17:37:00,,29682.25,29684.75,29680.75,29684.5,172
NQ=F,2026-09-17 17:38:00,,29683.5,29684.25,29680.75,29683,56
NQ=F,2026-09-17 17:39:00,,29681.75,29686,29679.75,29681.75,219
NQ=F,2026-09-17 17:40:00,,29681.5,29683.75,29677.5,29678,83
NQ=F,2026-09-17 17:41:00,,29677.75,29682,29677.25,29681.25,61
NQ=F,2026-09-17 17:42:00,,29681.25,29681.25,29676,29678,98
NQ=F,2026-09-17 17:43:00,,29678.75,29679.75,29677,29679.25,35
NQ=F,2026-09-17 17:44:00,,29679,29682,29678,29681.25,29
NQ=F,2026-09-17 17:45:00,,29681.75,29683.25,29680.75,29683.25,23
NQ=F,2026-09-17 17:46:00,,29683,29683,29679.25,29683,60
NQ=F,2026-09-17 17:47:00,,29682.25,29683.75,29680,29680.5,61
NQ=F,2026-09-17 17:48:00,,29681,29683.25,29680.75,29681.75,48
NQ=F,2026-09-17 17:49:00,,29682.25,29683.5,29681.5,29683.5,25
NQ=F,2026-09-17 17:50:00,,29683.25,29683.25,29678.75,29681,45
NQ=F,2026-09-17 17:51:00,,29680.5,29680.5,29677,29679.5,61
NQ=F,2026-09-17 17:52:00,,29679.5,29681,29679.5,29680,25
NQ=F,2026-09-17 17:53:00,,29680,29680.25,29675.75,29677.5,76
NQ=F,2026-09-17 17:54:00,,29678.25,29678.75,29674,29674.5,106
NQ=F,2026-09-17 17:55:00,,29675.5,29683.75,29674.25,29681,108
NQ=F,2026-09-17 17:56:00,,29681.25,29683.25,29679.5,29682.5,24
NQ=F,2026-09-17 17:57:00,,29683,29684,29681.25,29684,28
NQ=F,2026-09-17 17:58:00,,29684,29688.25,29684,29687,123
NQ=F,2026-09-17 17:59:00,,29686.5,29689,29685.25,29687.5,79
NQ=F,2026-09-17 18:00:00,,29686.75,29693,29686.75,29691.25,132
NQ=F,2026-09-17 18:01:00,,29690.75,29696.5,29690.25,29692.75,175
